site_id,site_name,site_address,site_city,site_county,site_state,site_zip,site_latitude,site_longitude,site_setting,is_indirect,is_direct,is_pse
61141,Tri-County Elementary School,409 S West St.,Plainfield,Waushara,WI,54966,44.210382,-89.495799,"Schools (K-12, elementary, middle, and high)",1,1,0
17937,East High School,1415 E Walnut Street,Green Bay,Brown,WI,54301,44.5067911,-87.9933282,"Schools (K-12, elementary, middle, and high)",1,1,0
17914,Preble High school,2222 Deckner Avenue,Green Bay,Brown,WI,54302,44.5003502,-87.9671731,"Schools (K-12, elementary, middle, and high)",1,1,0
46659,Oneida Elementary School,N7125 Seminary Rd,Oneida,Brown,WI,54155,44.4986,-88.18288,"Schools (K-12, elementary, middle, and high)",1,1,0
15268,Oneida Early Head Start,N7210 Seminary Road,Oneida,Brown,WI,54155,44.5176348,-88.2266434,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
19242,Lowell Elementary School,"401 Maple Ave,",Madison,Dane,WI,53704,43.092904,-89.340337,"Schools (K-12, elementary, middle, and high)",1,1,0
15040,Waukesha Neighborhoods,various,Waukesha,Waukesha,WI,53186,43.022155,-88.204676,"Other neighborhood settings where people ""live"" or live nearby",1,1,0
15029,UW-Waukesha MultiCultural,1500 University Dr,Waukesha,Waukesha,WI,53188,43.029233,-88.267816,Before and after-school programs,1,0,0
17953,Bloomer Baptist Church,2218 Duncan Road,Bloomer,Chippewa,WI,54724,45.103279,-91.503854,Faith-based centers/places of worship,1,1,0
76936,"WIC, Chippewa Falls",711 N Bridge St #123,Chippewa Falls,Chippewa,WI,54729,44.940027,-91.396754,WIC clinics,1,0,0
77269,Northwest Wisconsin  Community Action Services Agency,1118 Tower ave,Superior,Douglas,WI,54880,46.724748,-92.103756,"Food assistance sites, food banks, and food pantries",1,0,0
37689,Oasis Senior Community Center,2414 W Mitchell St,Milwaukee,Milwaukee,WI,53204,43.0133,-87.942826,Congregate meal sites & other senior nutrition centers,1,1,0
77430,Acelero Learning Teutonia Center,5719 N Teutonia Ave,Milwaukee,Milwaukee,WI,53209,43.121402,-87.951424,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
75989,Firemen's Park,W162 N11862 Park Ave,Germantown,Washington,WI,53022,43.232988,-88.11018,Parks and open spaces,1,1,0
18609,Regner Park,1239 Park Avenue,West Bend,Washington,WI,53090,43.4342172,-88.19403,Parks and open spaces,1,1,0
19578,Prescott Area  Food Pantry,720 St Croix St,Prescott,Pierce,WI,54021,44.7561695,-92.7974154,"Food assistance sites, food banks, and food pantries",1,1,1
17530,Waukesha Co Health & Human Services,514 Riverview Avenue,Waukesha,Waukesha,WI,53188,43.021436,-88.231566,"Other places people go to ""learn""",1,0,0
14955,"ECHO, Inc. Food Pantry",65 S. High Street,Janesville,Rock,WI,53548,42.6798813,-89.02717526,"Food assistance sites, food banks, and food pantries",1,1,1
18217,Evansville Ecumenical Care Closet,202 S. Madison St.,Evansville,Rock,WI,53536,42.7776888,-89.2991709,"Food assistance sites, food banks, and food pantries",1,1,1
58505,Edgerton Community Outreach,106 S. Main St.,Edgerton,Rock,WI,53534,42.831487,-89.071479,"Food assistance sites, food banks, and food pantries",1,0,1
38673,Boys and Girls Club,1451 University Ave,Green Bay,Brown,WI,54303,44.515051,-88.022556,Before and after-school programs,1,0,0
37426,Plymoth Congregational Church (UCC),115 West Merrimac Street,Dodgeville,Iowa,WI,53533,42.9608378,-90.131784,Faith-based centers/places of worship,1,1,0
74364,Amery Area Food Pantry,230 Deronda Street,Amery,Polk,WI,54001,45.301769,-92.366656,,1,1,0
18393,Lincoln Elementary School,909 Sequoia Trail,Madison,Dane,WI,53713,43.040728,-89.398449,,1,0,0
15229,House of Hope,1660 Christiana St.,Green Bay,Brown,WI,54303,44.53064402,-88.06424992,Emergency shelters and temporary housing sites,1,1,0
15150,Buffalo County Food Pantry,"St John's Church 
409 South 2nd St",Alma,Buffalo,WI,54610,44.346721,-91.836481,"Food assistance sites, food banks, and food pantries",1,1,0
79786,Riverview Senior Apartments,1300 E Kane Place,Milwaukee,Milwaukee,WI,53202,43.056544,-87.894585,Congregate meal sites & other senior nutrition centers,1,1,0
67753,Willow Heights,800 3rd St.,Reedsburg,Sauk,WI,53959,43.533826,-89.999426,Individual homes or public housing sites,1,1,0
18604,Campbell Court Apartments,148 Judson Drive,Beaver Dam,Dodge,WI,53916,43.4438919,-88.8347876,"Other neighborhood settings where people ""live"" or live nearby",1,1,0
17322,Spring Hill Elementary School,300 Vine St,Wisconsin Dells,Columbia,WI,53965,43.6280027,-89.7645197,"Schools (K-12, elementary, middle, and high)",1,1,1
17714,John Muir Elementary,2600 Woodcrest Dr.,Portage,Columbia,WI,53901,43.5582276,-89.4635946,"Schools (K-12, elementary, middle, and high)",1,1,0
60997,Coloma Elementary School,210 N Linden St.,Coloma,Waushara,WI,54930,44.035033,-89.516297,"Schools (K-12, elementary, middle, and high)",1,1,0
61000,Oxford Elementary School,222 S Franklin Ave.,Oxford,Marquette,WI,53952,43.779905,-89.572369,"Schools (K-12, elementary, middle, and high)",1,1,0
15075,Adams County Health & Human Services,108 East North Street,Friendship,Adams,WI,53934,43.967492,-89.815814,Community organizations,1,1,0
60030,Easton Town Hall,1163 County Road A,Grand Marsh,Adams,WI,53936,43.88692,-89.70624,"Other neighborhood settings where people ""live"" or live nearby",1,0,0
80020,Back to School Store,2358 Leon Bond Dr.,Green Bay,Brown,WI,54311,44.530695,-87.912381,,1,0,0
80039,Head Start at West Side School Mauston,708 Loomis Dr.,Mauston,Juneau,WI,53948,43.796458,-90.08714,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
18982,Adams County Food Pantry,1874 State Road 13,Friendship,Adams,WI,53934,43.9850601,-89.8271712,"Food assistance sites, food banks, and food pantries",1,0,0
77216,Friendship Park,Main Street,Friendship,Adams,WI,53934,43.969545,-89.81627,Farmers markets,1,1,0
14579,Boys and Girls Club of Fond du Lac,"76 W. Second St., PO Box 562",Fond du Lac,Fond du Lac,WI,54935,43.775214,-88.450062,Before and after-school programs,1,1,0
28143,Giving Gardens of Portage County,"1462 Strongs Ave, UW-Extension",Stevens Point,Portage,WI,54481,44.520786,-89.581835,,1,0,0
27122,Waupaca County WIC,811 Harding Street,Waupaca,Waupaca,WI,54981,44.35036,-89.067052,WIC clinics,1,0,0
14749,West Elementary School,1232 Seventh Avenue,Antigo,Langlade,WI,54409,45.138373,-89.164753,"Schools (K-12, elementary, middle, and high)",1,1,0
14750,White Lake Elementary School,405 Bissell Street,White Lake,Langlade,WI,54491,45.155768,-88.764666,"Schools (K-12, elementary, middle, and high)",1,1,0
14745,North Elementary School,506 Graham Street,Antigo,Langlade,WI,54409,45.147401,-89.148661,"Schools (K-12, elementary, middle, and high)",1,1,0
14742,East Elementary School,220 Seventh Ave,Antigo,Langlade,WI,54409,45.138012,-89.143692,"Schools (K-12, elementary, middle, and high)",1,1,0
14748,Spring Valley Elementary School,N4754 Cth BB,Antigo,Langlade,WI,54409,45.2006523,-89.07298049,"Schools (K-12, elementary, middle, and high)",1,1,0
14743,Elcho Elementary School,N11268 Antigo Street,Elcho,Langlade,WI,54428,45.413361,-89.143347,"Schools (K-12, elementary, middle, and high)",1,1,0
27625,Aging Unit of Iron County,308 3rd. Ave. So.,Hurley,Iron,WI,54534,46.447226,-90.183127,,1,1,0
14487,Kickapoo School District,S6520 State Hwy 131,Viola,Richland,WI,54664,43.503495,-90.678871,"Schools (K-12, elementary, middle, and high)",1,1,0
14488,LaFarge School District,301 West Adams Street,La Farge,Vernon,WI,54639,43.57979154,-90.63885646,"Schools (K-12, elementary, middle, and high)",1,1,0
14492,Seneca School District,"202 Main Street
PO Box 34",Seneca,Crawford,WI,54654,43.265444,-90.957471,"Schools (K-12, elementary, middle, and high)",1,1,0
18272,Prairie View Elementary School,E3245 County Road N,De Soto,Vernon,WI,54624,43.4972081,-91.045387,"Schools (K-12, elementary, middle, and high)",1,1,0
14490,North Crawford School District,47050 County Rd. X,Soldiers Grove,Crawford,WI,54655,43.369813,-90.808363,"Schools (K-12, elementary, middle, and high)",1,1,0
14933,Richland Community Food Pantry,345 S. Cairns Avenue,Richland Center,Richland,WI,53581,43.3329076,-90.39918357,"Food assistance sites, food banks, and food pantries",1,0,0
14489,Living Faith Food Pantry,852 N. Main Street,Viroqua,Vernon,WI,54665,43.566346,-90.8889479,"Food assistance sites, food banks, and food pantries",1,1,0
58754,waupaca area food pantry,800 Churchill St,Waupaca,Waupaca,WI,54981,44.349869,-89.072749,"Food assistance sites, food banks, and food pantries",1,0,0
17480,G.D. Jones Elementary,1018 S. 12th Avenue,Wausau,Marathon,WI,54403,44.949382,-89.651673,Before and after-school programs,1,1,0
14759,Merrill Head Start,W4165 State Highway 64,Merrill,Lincoln,WI,54452,45.1777716,-89.6344593,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
14761,Tomahawk Head Start,1048 E. King Road,Tomahawk,Lincoln,WI,54487,45.47673484,-89.71245222,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
14564,Indianhead Community Action Agency Food Shelf,16058 W Highway 63,Hayward,Sawyer,WI,54843,46.005392,-91.496538,"Food assistance sites, food banks, and food pantries",1,1,0
14581,Downtown FDL Partnership,30 S. Portland St.,Fond du Lac,Fond du Lac,WI,54935,43.77825571,-88.44572052,Farmers markets,1,0,1
14563,Hayward Community Food Shelf,16216 W Highway 63,Hayward,Sawyer,WI,54843,46.000376,-91.504714,"Food assistance sites, food banks, and food pantries",1,1,0
60671,La Crosse County ADRC,"300 4th St North La Crosse, WI 54601",La Crosse,La Crosse,WI,54601,43.814734,-91.248717,Community organizations,1,0,0
17820,Hunger Task Force,201 S Hawley Ct,Milwaukee,Milwaukee,WI,53214,43.029318,-87.985313,"Other places people go to ""work""",1,0,0
14725,La Crosse County Head Start,333 Buchner Place,La Crosse,La Crosse,WI,54603,43.827542,-91.251359,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
18387,La Crosse Housing Authority,1307 Badger St,La Crosse,La Crosse,WI,54601,43.8165248,-91.2369205,Individual homes or public housing sites,1,1,0
80312,Ascension Good Sam,601 South Center Avenue,Merrill,Lincoln,WI,54452,45.175367,-89.682037,Health care clinics and hospitals,1,0,0
15071,Waupaca County Department of Health and Human Services,811 Harding St,Waupaca,Waupaca,WI,54981,44.35036,-89.067052,Community organizations,1,0,0
18662,Head Start Southside Alliance,4321 County Road A,Sheboygan,Sheboygan,WI,53081,43.7080626,-87.7628518,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",1,1,0
37944,Sheboygan County WIC,1011 North 8th Street,Sheboygan,Sheboygan,WI,53081,43.7555641,-87.7125658,WIC clinics,1,0,0
18675,Sheboygan Falls Aging and Disability Resource Center,650 Forest Avenue,Sheboygan Falls,Sheboygan,WI,53085,43.7437822,-87.808778,Congregate meal sites & other senior nutrition centers,1,1,0
29620,PLAY AND LEARN ALLIED,22377 ALLIED DR,Fitchburg,Dane,WI,53711,43.028826,-89.459395,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15387,Stoughton Food Pantry,525 Lincoln Street,Stoughton,Dane,WI,53589,42.922649,-89.23223,"Food assistance sites, food banks, and food pantries",0,1,0
17874,St Vincent Food Pantry,2033 Fish Hatchery Rd,Madison,Dane,WI,53713,43.0431,-89.4031862,"Food assistance sites, food banks, and food pantries",0,1,0
61920,Darbo Play And Learn,3030 Darbo,Madison,Dane,WI,53711,43.103884,-89.339365,,0,1,0
14847,Menominee WIC,W3275 Wolf River Rd,Keshena,Menominee,WI,54135,44.884438,-88.6500049,"Other places people go to ""learn""",0,1,0
14421,Winnebago Co. WIC,112 Otter St.,Oshkosh,Winnebago,WI,54905,44.015983,-88.535794,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
15325,Fitchburg Senior Center,5510 East Lacy Road,Fitchburg,Dane,WI,53711,43.0023305,-89.4233961,Congregate meal sites & other senior nutrition centers,0,1,0
27626,The Giving Tree Food Pantry,600 Cardinal Lane,Green Bay,Brown,WI,54313,44.5587487,-88.0847787,"Food assistance sites, food banks, and food pantries",0,1,0
15193,First Presbyterian,200 S. Ashland Ave.,Green Bay,Brown,WI,54303,44.516192,-88.026849,Faith-based centers/places of worship,0,1,1
15307,Centro Hispano-parents,810 W. Badger Road,Madison,Dane,WI,53713,43.039166,-89.395366,Community organizations,0,1,0
14398,Salvation Army - Calumet,16 E. Main Street,Chilton,Calumet,WI,53014,44.029112,-88.162358,"Food assistance sites, food banks, and food pantries",0,1,0
15260,Manna for Life Ministries Food Pantry,1545 University Ave.,Green Bay,Brown,WI,54302,44.5124789,-87.9842717,"Food assistance sites, food banks, and food pantries",0,1,0
14406,SOAR Fox Cities,211 E. Franklin Street Suite A,Appleton,Outagamie,WI,54911,44.263859,-88.403738,Group living arrangements,0,1,0
19511,St. Patricks,505 Clinton Street,Green Bay,Brown,WI,54311,44.5113262,-88.0265741,"Food assistance sites, food banks, and food pantries",0,1,0
62171,Grace Lutheran Pantry,321 S Madison St.,Green Bay,Brown,WI,54303,44.509916,-88.013537,"Food assistance sites, food banks, and food pantries",0,1,0
15275,Salvation Army,626 Union Court,Green Bay,Brown,WI,54303,44.5262914,-88.0243384,"Other places people go to ""learn""",0,1,0
17708,Islamic Society of Wisconsin,1512 Velp Avenue,Green Bay,Brown,WI,54303,44.547105,-88.045294,Faith-based centers/places of worship,0,1,0
15522,Independence Head Start Center,"35480 6th Street
PO Box 125",Independence,Trempealeau,WI,54747,44.355869,-91.425859,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15404,WIC - S Park  St,2300 South Park Street Ste 2010,Madison,Dane,WI,53713,43.041054,-89.395186,Family resource centers,0,1,0
14418,Oshkosh Area School District,215 Eagle St.,Oshkosh,Winnebago,WI,54902,44.016216,-88.573211,"Schools (K-12, elementary, middle, and high)",0,1,0
19238,Calumet County WIC - Chilton,"206 Court St,",Chilton,Calumet,WI,53014,44.029643,-88.168974,WIC clinics,0,1,0
14415,Oshkosh Area Community Pantry (OACP),2552 Jackson St.,Oshkosh,Winnebago,WI,54901,44.04821367,-88.54263333,"Food assistance sites, food banks, and food pantries",0,1,1
14414,Friendship Place,320 N. Commercial St.,Neenah,Winnebago,WI,54956,44.19053678,-88.45768826,Group living arrangements,0,1,0
15346,Latino Health Council Parents,6134 Sandstone Drive,Madison,Dane,WI,53719,43.011974,-89.487202,"Other places people go to ""learn""",0,1,0
19353,Reach Dane - Red Arrow Head Start,2096 Red Arrow Trail,Fitchburg,Dane,WI,53711,43.031533,-89.457365,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
45162,Children's Hospial of Wisconsin,1466 Water St. #2,Stevens Point,Portage,WI,54481,44.520398,-89.584068,,0,1,0
15311,Dane County Parent Council Headstart,2096 Red Arrow Tr,Madison,Dane,WI,53711,43.031533,-89.457365,Family resource centers,0,1,0
18985,JFF - Allied,2225 Allied Dr,Madison,Dane,WI,53711,43.029571,-89.458929,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
62046,Plover Municipal Center,2400 Post Rd,Plover,Portage,WI,54467,44.462826,-89.543463,Congregate meal sites & other senior nutrition centers,0,1,0
17663,YMCA Stevens Point,1000 Division Street,Stevens Point,Portage,WI,54481,44.526092,-89.575367,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
26402,Southfield Townhouses,2502 South 21 Street,Manitowoc,Manitowoc,WI,54220,44.068196,-87.675668,,0,1,0
58882,Kewaunee WIC,810 Lincoln Street,Kewaunee,Kewaunee,WI,54216,44.450402,-87.510415,WIC clinics,0,1,0
18086,Riverview Early Learning Center,4400 Michigan Avenue,Manitowoc,Manitowoc,WI,54220,44.106735,-87.70471,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
62113,Birchwood Food Pantry,113-115 Main Street,Birchwood,Washburn,WI,54817,45.655981,-91.555573,"Food assistance sites, food banks, and food pantries",0,1,0
62139,Oneida Food Pantry and Food Distribution Center,N7372 Water Cir Pl,Oneida,Brown,WI,54155,44.4986,-88.18288,Food distribution program on Indian reservations (FDPIR) distribution sites,0,1,0
28592,Chippewa Valley Technical College,500 S. Wasson Lane,River Falls,Pierce,WI,54022,44.853565,-92.607835,Schools (colleges and universities),0,1,0
29949,Dane County Parent Council - East Madison Head Start,30 Dempsey Road,Madison,Dane,WI,53714,43.096225,-89.317001,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
62183,PAVE,1403 North Center Street,Beaver Dam,Dodge,WI,53916,43.472476,-88.839491,,0,1,0
14479,The Gathering Source,209 S Main St,Reeseville,Dodge,WI,53579,43.299439,-88.8503409,"Food assistance sites, food banks, and food pantries",0,1,0
14463,Crossroads Paper and Food Pantry,132A South Ludington,Columbus,Columbia,WI,53925,43.337944,-89.014962,"Food assistance sites, food banks, and food pantries",0,1,1
14471,Riverwood Apartments,215 Mullet Street,Portage,Columbia,WI,53901,43.538094,-89.459653,Individual homes or public housing sites,0,1,0
62220,St Willebrord Church,209 S Adams St,Green Bay,Brown,WI,54301,44.512109,-88.01544,Faith-based centers/places of worship,0,1,0
17777,Our Lady of Grace,1430 Grove Ave,Racine,Racine,WI,53405,42.7141232,-87.8176909,"Schools (K-12, elementary, middle, and high)",0,1,0
17659,Red Apple Elementary School,914 S Saint Patrick Street,Racine,Racine,WI,53402,42.7409238,-87.7911158,"Schools (K-12, elementary, middle, and high)",0,1,0
17705,Racine Alternative Education,2405 Northwestern Ave,Racine,Racine,WI,53404,42.7401679,-87.8111552,"Schools (K-12, elementary, middle, and high)",0,1,0
17669,Indian Trail High School,6800 60th St,Kenosha,Kenosha,WI,53144,42.5835805,-87.8893599,"Schools (K-12, elementary, middle, and high)",0,1,0
14464,Forward Service Corporation,2875 Village Rd,Portage,Columbia,WI,53901,43.56725021,-89.47263856,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
62290,Cooper Elementary - SASD,2014 Cooper Ave.,Sheboygan,Sheboygan,WI,53083,43.770594,-87.733846,"Schools (K-12, elementary, middle, and high)",0,1,0
14508,"Beacon House, Interfaith Hospitality Network",309 E Lake Street,Eau Claire,Eau Claire,WI,54701,44.80874,-91.496966,Emergency shelters and temporary housing sites,0,1,0
66853,Loft Apartments,222 Madison Street,Beaver Dam,Dodge,WI,53916,43.45434,-88.842534,,0,1,0
66858,Dane County Parent Council Headstart - South Madison,2202 S. Park St. #800,Madison,Dane,WI,53713,43.042217,-89.394715,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14903,WITC,1029 S. Knowles,New Richmond,St. Croix,WI,54017,45.131995,-92.536137,Schools (colleges and universities),0,1,0
14692,Westosha Head Start,30100 Wilmot Road,Trevor,Kenosha,WI,53179,42.51144,-88.175888,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
19000,Leopold Elementary School,2602 Post Rd,Madison,Dane,WI,53713,43.027643,-89.421459,"Schools (K-12, elementary, middle, and high)",0,1,1
18987,JFF - Leopold,3301 Leopold Way,Fitchburg,Dane,WI,53713,43.0264338,-89.4235984,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
15389,Vera Court Community Center,614 Vera Court,Madison,Dane,WI,53704,43.136236,-89.385401,Before and after-school programs,0,1,0
19024,PAL - Badger Rock,501 E Badger Rd,Madison,Dane,WI,53713,43.037714,-89.377356,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15106,Red Cliff Early Childhood Center,"88385 Pike Road, Hwy 13",Bayfield,Bayfield,WI,54814,46.851543,-90.791435,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15300,Bayview International Center for Education and Arts,601 Bayview,Madison,Dane,WI,53715,43.0663912,-89.3980429,Individual homes or public housing sites,0,1,0
19019,PAL - Northport,1704 Northport Dr,Madison,Dane,WI,53704,43.130656,-89.3631586,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18415,Green Valley Life Academy,110 E Burnett Street,Beaver Dam,Dodge,WI,53916,43.466512,-88.829907,Residential treatment centers,0,1,0
67102,Dodgeland School,401 Western Ave,Juneau,Dodge,WI,53039,43.401909,-88.71649,,0,1,0
15053,Women's Center,505 N. East Avenue,Waukesha,Waukesha,WI,53186,43.008122,-88.225653,Emergency shelters and temporary housing sites,0,1,0
67139,East Terrace Apartments,801 N East Avenue,Waukesha,Waukesha,WI,53186,43.01083,-88.226292,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18514,Cornell Food Pantry,401 S 2nd St,Cornell,Chippewa,WI,54732,45.163592,-91.150094,"Food assistance sites, food banks, and food pantries",0,1,0
67264,Les Paul Middle School,325 Carroll Street,Waukesha,Waukesha,WI,53186,43.007056,-88.233072,"Schools (K-12, elementary, middle, and high)",0,1,0
67272,Wabeno Head Start,4108 Quinlan St,Wabeno,Forest,WI,54566,45.439345,-88.636688,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
67290,Care Net Pregnancy Center,1350 Mac Arthur Rd,Madison,Dane,WI,53714,43.114448,-89.3209,Family resource centers,0,1,0
29999,PLAY AND LEARN MEADWOOD COMMUNITY CENTER,5734 RAYMOND RD,Madison,Dane,WI,53711,43.032546,-89.477361,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
67300,New Beginnings Homeless Shelter,407 Beaver Street,Beaver Dam,Dodge,WI,53916,43.460345,-88.841162,,0,1,0
17591,South Beaver Dam Elementary,W9787 Co Rd D,Beaver Dam,Dodge,WI,53916,43.440123,-88.888841,"Schools (K-12, elementary, middle, and high)",0,1,0
15035,Waukesha County Mental Health Center,1501 Airport Road,Waukesha,Waukesha,WI,53188,43.026049,-88.232781,Community organizations,0,1,0
27790,Gerald Ignace Indian Health Center,1711 S 11th St,Milwaukee,Milwaukee,WI,53204,43.011918,-87.925812,Community organizations,0,1,0
27630,Pathfinders Academy,7112 4th Street,Algoma,Kewaunee,WI,54201,44.610034,-87.4385758,,0,1,0
17512,Knapp Community School,2701 17th St.,Racine,Racine,WI,53405,42.7100975,-87.812477,,0,1,0
18092,Hawthorn Hills Elementary School,1600 Kickbusch Street,Wausau,Marathon,WI,54403,44.956785,-89.605788,"Schools (K-12, elementary, middle, and high)",0,1,0
17665,Jefferson Elementary School,1832 43rd St,Kenosha,Kenosha,WI,53140,42.5974715,-87.8326952,"Schools (K-12, elementary, middle, and high)",0,1,0
17655,Brass Elementary School,6400 15th Ave,Kenosha,Kenosha,WI,53143,42.5760559,-87.8290381,"Schools (K-12, elementary, middle, and high)",0,1,0
18702,Wilson Elementary School,4520 33rd Avenue,Kenosha,Kenosha,WI,53144,42.5947134,-87.8505329,"Schools (K-12, elementary, middle, and high)",0,1,0
18651,Frank Elementary School,"1816 57th St,",Kenosha,Kenosha,WI,53140,42.5830469,-87.8312982,"Schools (K-12, elementary, middle, and high)",0,1,0
18745,Edward Bain School of Language and Art,2600 50th St.,Kenosha,Kenosha,WI,53140,42.5937009,-87.841336,"Schools (K-12, elementary, middle, and high)",0,1,0
14715,Transitional LIving Center,482 S. Pine Street,Burlington,Racine,WI,53105,42.6764148,-88.2741017,Emergency shelters and temporary housing sites,0,1,0
18721,McKinley Elementary,5520 32nd Avenue,Kenosha,Kenosha,WI,53144,42.5848927,-87.8485259,"Schools (K-12, elementary, middle, and high)",0,1,0
18747,Chavez Learning Station,6300 27th Ave.,Kenosha,Kenosha,WI,53143,42.5772373,-87.8420489,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18746,Bose Elementary,1900 15th St.,Kenosha,Kenosha,WI,53140,42.632813,-87.8325289,"Schools (K-12, elementary, middle, and high)",0,1,0
14672,Racine County Human Services,1717 Taylor Avenue,Racine,Racine,WI,53404,42.710441,-87.806539,SNAP offices,0,1,0
18743,Grewenow Elementary,7714 20th Ave.,Kenosha,Kenosha,WI,53143,42.5629683,-87.833859,"Schools (K-12, elementary, middle, and high)",0,1,0
17702,Curtis Strange Elementary School,5414 49th Ave,Kenosha,Kenosha,WI,53144,42.587034,-87.869105,"Schools (K-12, elementary, middle, and high)",0,1,0
43535,YMCA Kenosha,7101 53rd Street,Kenosha,Kenosha,WI,53144,42.58797904,-87.89349608,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
17457,Lincoln Elementary,720 S. 6th Avenue,Wausau,Marathon,WI,54403,44.954389,-89.64484,"Schools (K-12, elementary, middle, and high)",0,1,0
67532,La Casa de Esperanza School,410 Arcadian Avenue,Waukesha,Waukesha,WI,53186,43.012174,-88.222896,"Schools (K-12, elementary, middle, and high)",0,1,0
67535,UWEX- Marathon County,212 River Drive,Wausau,Marathon,WI,54403,44.957943,-89.632417,,0,1,0
43280,Taft Elementary School,133 S. Western Street,Neenah,Winnebago,WI,54956,44.187394,-88.480349,"Schools (K-12, elementary, middle, and high)",0,1,0
14924,Wood County Health and Human Services,500 32nd St. N,Wisconsin Rapids,Wood,WI,54494,44.391111,-89.78372,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
14586,Riverside Elementary School,396 Linden St.,Fond du Lac,Fond du Lac,WI,54935,43.76955745,-88.4485163,"Schools (K-12, elementary, middle, and high)",0,1,0
14577,ARC Community Services,27 Third St.,Fond du Lac,Fond du Lac,WI,54935,43.774598,-88.446311,Residential treatment centers,0,1,0
14578,Beacon House,166 S. Park Ave.,Fond du Lac,Fond du Lac,WI,54935,43.77407479,-88.43909689,Residential treatment centers,0,1,0
60814,Forward Services,223 N. Seymour St.,Fond du Lac,Fond du Lac,WI,54935,43.785023,-88.467275,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
67551,Bright Futures,116 Monroe Street,Beaver Dam,Dodge,WI,53916,43.194514,-88.732638,,0,1,0
18198,First Presbyterian,1225 Fourth St. Rd.,Fond du Lac,Fond du Lac,WI,54935,43.7702496,-88.4042865,Faith-based centers/places of worship,0,1,0
18199,North Fond du Lac Early Learning Center,923 Minnesota Ave,Fond du Lac,Fond du Lac,WI,54937,43.8120838,-88.4835587,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14785,Jefferson Elementary School,1415 Division St,Manitowoc,Manitowoc,WI,54220,44.080476,-87.667396,"Schools (K-12, elementary, middle, and high)",0,1,0
67738,Kannenberg Plaza,1240 Merrill AVE,Wausau,Marathon,WI,54401,44.978612,-89.643684,Individual homes or public housing sites,0,1,0
67756,Neillsville Head Start,504 E. 5th Street,Neillsville,Clark,WI,54456,44.559705,-90.589934,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
67761,Dorchester Head Start,134 N. 4th St.,Dorchester,Clark,WI,54425,45.003857,-90.335787,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14585,Parkside Elementary School,475 W. Arndt St.,Fond du Lac,Fond du Lac,WI,54935,43.7872109,-88.4653851,"Schools (K-12, elementary, middle, and high)",0,1,0
